,1,2,6,8,12,13,16,18,21,28,29,44,46,48,58,59,63,67,69,107,118,122,133,140,157,162,163,186,201,209,210,215,218,221,243,255,278,316,320,326,334,335,336,341,346,347,351,352,353,356,359,362,375,402,413,421,422,423,425,429,436,441,473,481,488,506,510,524,536,540,552,554,564,565,570,610,615,631,632,655,661,663,673,675,676,677,678,679,680,681,682,683,684,685,686,687,716,727,728,742,765,766,772,773,775,776,785,820,826,832,847,883,902,906,907,923,970,1017,1018,1024,1025,1028,1031,1035,1040,1045,1046,1048,1050,1053,1061,1062
221,0.611489888,0.807361952,3.543523801,1.942394618,0.922807456,1.046978926,1.252321923,1.115368011,2.047665743,1.765768891,1.088401637,0.987274368,1.554316099,1.670376303,1.503903587,1.356459915,1.138354198,0.975846287,1.076020718,1.272724269,4.306807558,1.63861887,1.238046963,1.45044216,2.210630962,2.247712647,1.412193987,0.985657455,1.168116004,1.493607735,0.715001587,3.722551947,0.981270755,0,0.646113852,2.336407878,0.80600557,0.812548666,1.630897242,2.866087997,1.526547836,0.628495379,3.771533871,2.200762076,1.546953602,1.260366872,2.463490119,3.929663273,2.283213122,1.277423312,2.486463368,2.221250411,3.539175655,1.623170959,1.045994906,2.024448681,2.344315867,3.045809473,4.800905325,2.657804299,2.557999319,0.858135335,2.691774383,1.405204101,3.77704993,2.085896982,1.168357808,1.991205201,0.598492969,2.001916002,1.030326825,1.566384109,5.030467271,1.866252195,0.93065563,4.228079063,2.395904455,2.421404847,0.604275129,1.932995745,1.549381551,0.861696891,4.838361735,4.81834113,4.854682605,2.870042365,4.231257875,5.840108381,2.339726341,1.410935325,1.454962861,2.225501875,1.52418499,2.764495456,1.321127248,4.908416549,1.810559444,0.322391336,1.615838113,2.135041441,3.864947616,3.194758557,3.758376246,4.219099719,2.74404244,2.592379554,1.13875483,4.195181015,1.965816162,1.261258982,1.165887635,2.306508115,3.482322551,2.894293798,2.042274143,0.557046054,0.385531322,1.249540081,1.01332896,0.952521924,1.303736431,1.571493656,2.043529033,1.427043624,2.004585307,2.12044751,1.558515174,2.100411293,2.522258397,2.710209346,1.954989551,1.301847533
243,0.530634437,0.345497654,3.280866578,1.847867171,0.541152336,0.718999297,0.975598879,0.490375876,1.906856026,1.412969222,1.042357498,0.344780722,0.990783846,1.495981415,1.462928359,1.431940596,0.79213934,0.385450294,1.133386097,0.859490267,4.038155598,1.500969112,1.37910953,1.056617404,2.021076285,2.087534534,1.443074724,0.45625617,0.522857025,1.021859423,0.598106036,3.423652814,0.705006547,0.646113852,0,1.979128254,0.674086537,0.716936482,1.046883586,2.633678729,1.278708198,0.081147496,3.555420637,1.979701045,1.493713461,1.323890506,2.523759587,3.724542344,2.157723226,1.344842434,2.548599569,2.255244822,3.503194306,1.107735617,0.729359332,1.793935158,1.990505948,2.868295879,4.609040736,2.41144996,2.149783589,0.311035672,2.698008802,1.214609969,3.485515466,2.030748303,0.560187772,2.039749653,0.399264057,1.791650248,0.633870175,0.9214825,4.921642228,1.74116718,0.335708425,4.130742493,1.892691052,2.00487925,0.354706301,1.810277293,1.625647478,1.069512559,4.646209453,4.622857648,4.691554787,2.767600363,4.176415835,5.704827604,1.967727052,1.177028832,1.089949141,2.002014837,0.947219396,2.646202176,0.698207067,4.800722538,1.591174246,0.651186065,1.129444092,1.687497993,3.586432737,2.835044487,3.466219511,3.989263232,2.33059662,2.173337519,0.518605033,4.022842725,1.970846673,0.808406494,0.551063249,2.260043637,3.441139274,2.527605379,1.812754587,0.15287081,0.366068738,0.64382377,0.618357091,0.534285749,1.149933971,1.345226323,1.81272951,1.63226063,1.650944669,2.01026373,1.265210258,1.883002082,2.582275933,2.729234157,1.777749296,1.147456302
255,1.724928167,1.641518771,1.340037216,3.738817896,1.46127321,1.303435028,1.084317534,2.007679603,0.772641061,0.574800114,1.354035866,1.796267531,1.178438132,0.817251053,3.404772053,3.406136631,2.633788451,1.637105001,3.110514653,1.12009651,2.0775801,3.389120405,1.574412726,0.923199323,0.613770167,3.909494796,3.408600118,1.531568655,1.772083225,0.986093656,1.622233145,1.451927869,1.358645034,2.336407878,1.979128254,0,1.534071259,1.535914706,1.221895989,0.797019956,3.107940286,1.919748378,1.661736188,3.748682362,3.428701102,1.42358164,1.581462541,1.838703479,0.850262725,1.425788902,1.600207941,1.380956177,1.990962267,2.579669594,1.300691745,0.512414793,0.016929401,1.115631088,2.712226166,0.591628143,0.295515221,2.153121998,1.514043735,0.984731287,1.517002367,3.936750715,1.554020926,1.360322134,1.756475491,0.575993153,1.356374233,1.851778756,3.137178786,0.844777871,1.679920723,2.408611014,0.654280607,0.255600818,1.766558585,3.684082735,3.596548119,3.037540423,2.748196534,2.721384145,2.830324973,1.237542788,2.540309724,3.85811168,0.059420515,0.947003977,0.897606398,0.496733629,1.243989005,4.47296085,1.539358839,3.022944613,0.649488634,2.539429026,0.913528856,0.438833787,1.62483611,0.862035448,1.49757137,2.063555318,0.457968715,0.352780771,2.031086211,2.172467989,1.219574607,1.173657225,1.578579681,4.161274725,1.925646251,0.558231181,0.508463584,1.925662144,2.296889003,1.499372617,1.373247501,1.453554946,1.098421349,3.183675323,0.504428379,1.71715098,0.333383529,0.872499403,0.781508783,0.528078911,1.61182225,1.571850745,0.681269036,1.099342848
278,0.201031797,0.41132251,2.74568308,2.502266324,0.306512434,0.302399688,0.45094962,1.045864833,1.282905989,0.968891877,0.368600122,0.780818468,0.960090666,0.884782337,2.097456226,2.023262598,1.466206499,0.623296799,1.722145322,0.546258701,3.509253322,2.160502945,0.730637212,0.686175279,1.426760449,2.755497401,2.052549249,0.522457275,0.924491306,0.787773037,0.095288337,2.919018627,0.21582473,0.80600557,0.674086537,1.534071259,0,0.05076563,1.063446557,2.073202652,1.951045623,0.592962747,2.987094402,2.652924996,2.132502129,0.655210144,1.850267561,3.149513587,1.529109708,0.676329672,1.87505318,1.58295846,2.849463817,1.728531919,0.292166826,1.226495637,1.541392501,2.272799239,4.027936676,1.860429706,1.766460364,0.97372498,2.031284302,0.608509491,2.974557771,2.677291068,0.764233446,1.365933583,0.290170582,1.209031481,0.36244737,1.309696481,4.29809567,1.10705422,0.616150739,3.500429374,1.663331055,1.634520626,0.326744826,2.470241071,2.221156871,1.582243404,4.06535567,4.043986442,4.094108282,2.133650591,3.530494085,5.094852587,1.540181258,0.605974727,0.674294696,1.431024244,0.959268481,3.310318446,0.913482157,4.176434219,1.013032666,1.04439386,0.910806492,1.36934807,3.064690052,2.390001743,2.955768051,3.431469387,1.952513492,1.804346339,1.079328909,3.428869071,1.300488617,0.576327733,0.780489149,2.906267378,2.788698495,2.091001905,1.244711993,0.541707836,0.855186732,0.811966044,0.352585904,0.359141251,0.517301632,2.016187885,1.245679395,0.996175271,1.204289012,1.373076537,0.753709538,1.306491836,1.908893518,2.060521297,1.172801613,0.515096146
316,0.22227438,0.461535372,2.73307023,2.538134267,0.355082404,0.335809462,0.457862188,1.095639081,1.259033089,0.975555666,0.329225772,0.831181699,1.000219845,0.865823169,2.130507034,2.051152945,1.508615228,0.674058756,1.750556464,0.576643833,3.496607938,2.197618094,0.680991019,0.706471959,1.408167785,2.794414838,2.082453366,0.57265941,0.97525653,0.818107347,0.123510572,2.91002977,0.248030693,0.812548666,0.716936482,1.535914706,0.05076563,0,1.10467946,2.058241699,1.991871636,0.635801427,2.969632932,2.694124506,2.166120168,0.608888309,1.809645097,3.130923328,1.503518652,0.629968468,1.834354216,1.543590288,2.816589004,1.777509058,0.323767639,1.213441796,1.54272861,2.252027452,4.00785497,1.84737143,1.773792854,1.018960115,1.994669596,0.594005884,2.964721815,2.7116395,0.81400258,1.324958965,0.326440619,1.193491011,0.405387745,1.359983468,4.27106671,1.081514821,0.666811292,3.472447203,1.684854593,1.643789003,0.365862883,2.507248713,2.249127067,1.604111415,4.045291007,4.024221878,4.071522403,2.105918709,3.499247838,5.069911871,1.543968381,0.599183871,0.689764062,1.41637965,1.001387156,3.34799497,0.962419892,4.149312162,0.999576061,1.062175675,0.94010431,1.385264527,3.053400466,2.38883009,2.946018772,3.415083697,1.959609801,1.81293606,1.129087462,3.407194878,1.262610789,0.612334803,0.83050107,2.940421242,2.756187054,2.091543269,1.231454994,0.581073771,0.883317986,0.860704924,0.396535749,0.407611636,0.497275228,2.056391107,1.232580414,0.946010844,1.208181238,1.345925591,0.754425125,1.291499316,1.868390053,2.023022342,1.153306352,0.495194028
320,1.142184846,0.828446308,2.55384037,2.577859251,0.778257995,0.77703545,0.83877312,0.859577635,1.557037166,0.822535723,1.222816911,0.737893158,0.110467413,1.220650432,2.290983302,2.346474576,1.494207475,0.666077412,2.073031455,0.574348949,3.269858749,2.235435437,1.643893048,0.602126543,1.558953883,2.716949734,2.327395629,0.646895294,0.632233922,0.400871738,1.091439073,2.636425916,0.862523587,1.630897242,1.046883586,1.221895989,1.063446557,1.10467946,0,2.004466512,1.936715049,1.02749594,2.883241507,2.544916873,2.307360245,1.504404261,2.390518885,3.060355144,1.778807999,1.521727024,2.414854183,2.122636679,3.114786435,1.361181038,0.792533006,1.31329787,1.237708022,2.305007001,3.930770516,1.784951872,1.281775002,1.08432149,2.453682449,1.053793726,2.706055015,2.780805927,0.488542641,1.973110614,1.074076728,1.348823694,0.701389591,0.630150706,4.354724718,1.464900642,0.715038327,3.610517919,0.900127884,1.138709849,1.050264402,2.515467358,2.521924918,2.078910341,3.966432365,3.939029605,4.052080391,2.337159635,3.719678302,5.079858321,1.185578075,0.961763253,0.672882703,1.483639852,0.108422773,3.275378191,0.383612258,4.239243999,1.195936378,1.69740672,0.367684721,0.810867501,2.821196278,1.990094968,2.68672269,3.277544893,1.438818074,1.28565632,0.874607994,3.393992879,1.849935714,0.506238023,0.50159393,2.998625379,3.048853166,1.692499777,1.328814811,1.082132551,1.412943884,0.405846338,0.712441752,0.730409233,1.093392244,2.013310695,1.326439143,1.902491278,0.972677212,1.688476038,0.878292949,1.403003471,2.440442781,2.501867212,1.398620041,1.091555779
326,2.27422729,2.288185721,0.683322174,4.4526323,2.093456647,1.917896488,1.665368159,2.742699658,0.85245796,1.250235222,1.7864727,2.507877613,1.94969759,1.19589848,4.092044027,4.06181816,3.349444516,2.333745403,3.760875511,1.793557695,1.442912258,4.101573719,1.828336133,1.603745309,0.661170134,4.646574515,4.07658694,2.214697691,2.512052777,1.718933475,2.168266822,0.899325375,1.948252072,2.866087997,2.633678729,0.797019956,2.073202652,2.058241699,2.004466512,0,3.835189399,2.564259556,0.92174605,4.496895869,4.120198015,1.71573153,1.224786321,1.091727467,0.682432438,1.707968028,1.232857009,1.156868353,1.239687956,3.349536166,1.909511413,0.848125907,0.780220967,0.329570717,1.976650813,0.225163329,0.892616686,2.850404026,1.023092991,1.464850114,0.940023903,4.645230092,2.284154824,1.272514662,2.340561119,0.864768582,2.000640026,2.633735013,2.35141489,1.030012228,2.370709304,1.611898302,1.395781586,0.977697734,2.362240701,4.403869387,4.257286418,3.648982502,2.013684196,1.989803085,2.071127223,0.583940406,1.746693445,3.095409394,0.845126736,1.475004709,1.556164409,0.642181778,2.01445737,5.212094699,2.29410854,2.235249929,1.060503317,3.117391072,1.670480847,1.235585285,1.011041796,0.691796447,0.922988353,1.359875926,0.882992113,0.934626801,2.769000147,1.403904187,1.173357555,1.865579815,2.309971814,4.872847163,1.177053541,0.64186765,0.829618933,2.551364464,2.909211551,2.240650436,2.015745001,2.100066264,1.56264874,3.909514416,0.828940202,1.858285997,1.042519736,0.833744323,1.368472133,0.766811393,1.22652526,1.079867371,0.914696772,1.564587587
334,1.789595262,1.599317063,4.445866838,0.642123556,1.793618706,1.970577183,2.224704685,1.10029337,3.166124703,2.585352639,2.319640627,1.327905408,1.948425612,2.755077476,0.480720576,0.706213764,0.492973141,1.506227971,0.66933584,2.046588401,5.183875093,0.315041334,2.630300636,2.232167508,3.260591139,0.815995228,0.619729713,1.63085145,1.336276361,2.125390025,1.870246038,4.553902161,1.972524201,1.526547836,1.278708198,3.107940286,1.951045623,1.991871636,1.936715049,3.835189399,0,1.359380043,4.749526259,0.702665777,0.467746209,2.592303704,3.801272556,4.923439871,3.41718522,2.612930573,3.826034145,3.533637396,4.773663697,0.718311592,1.983899931,3.021733415,3.121982811,4.095952096,5.806557467,3.610059849,3.211293784,1.002244319,3.976051273,2.478108689,4.621213889,0.846368578,1.555758524,3.316753782,1.667012606,3.028873461,1.866208469,1.379813022,6.162436757,3.007414239,1.473585758,5.380639134,2.826704169,3.06588968,1.626071575,0.579005538,0.778633487,0.937684004,5.843186134,5.817827336,5.906195159,4.026366481,5.439807081,6.928712181,3.082524307,2.429520018,2.283225545,3.226276523,1.884195228,1.380742315,1.575853172,6.042643486,2.831479321,1.230563656,2.195273178,2.734538581,4.731720062,3.920104749,4.601777812,5.167250177,3.373894611,3.219196263,1.077536695,5.238199664,3.249549758,1.97065578,1.530643434,1.061919938,4.710827225,3.617773549,3.040361383,1.411085077,1.191360804,1.608640231,1.853804127,1.771760938,2.422545711,0.076599444,3.039707388,2.867275195,2.804484796,3.275835383,2.487268861,3.114043803,3.859926407,4.007756464,3.02830338,2.420035315
335,0.45165397,0.279092509,3.214733937,1.925414131,0.470843335,0.647114668,0.902811701,0.544525882,1.830475632,1.350645662,0.961284858,0.362084664,0.964214118,1.420037302,1.536807962,1.498416592,0.873246791,0.36143805,1.198462615,0.799773752,3.973254596,1.579262102,1.299301558,0.996549078,1.947555466,2.167450624,1.512637969,0.411296621,0.545096752,0.973658312,0.517174997,3.360919442,0.62889933,0.628495379,0.081147496,1.919748378,0.592962747,0.635801427,1.02749594,2.564259556,1.359380043,0,3.485951034,2.060591385,1.568363309,1.242932764,2.442756153,3.654444129,2.081142003,1.263896676,2.467588227,2.174393336,3.424514003,1.180194085,0.656650048,1.72242716,1.930768137,2.795524899,4.538628145,2.342683746,2.097292716,0.389199419,2.617811635,1.138223667,3.422158593,2.1070721,0.547933765,1.958690974,0.319367852,1.718781911,0.567784897,0.95313776,4.8465451,1.663707988,0.312808879,4.054750241,1.855278544,1.953130274,0.274295933,1.88875823,1.693240625,1.120859491,4.575836214,4.552697972,4.619343216,2.690836139,4.098691905,5.631392617,1.910037558,1.102891182,1.026642016,1.930631521,0.924752765,2.725528232,0.695485409,4.725522475,1.518194194,0.673688905,1.084992107,1.639310297,3.52199774,2.777890408,3.402899744,3.921172425,2.279282451,2.122424854,0.574598048,3.950813978,1.890192875,0.754209439,0.542514195,2.336410948,3.362592045,2.470709302,1.741238085,0.086720142,0.395608069,0.631003547,0.551714674,0.468581971,1.071576332,1.425617701,1.741302273,1.553515767,1.589923151,1.932768701,1.196098732,1.810875359,2.501289238,2.648818178,1.702881401,1.069109207
336,3.187979897,3.20992594,0.372454546,5.37066775,3.015170541,2.839419848,2.586269576,3.653082457,1.728596779,2.165023054,2.684874699,3.424064564,2.839265384,2.103906323,5.013228101,4.983261306,4.26617777,3.252110675,4.682191078,2.713000618,0.614947689,5.019643611,2.670218505,2.521392914,1.561771741,5.558266474,4.998329123,3.13444952,3.420127546,2.626446387,3.082360577,0.513432138,2.868492623,3.771533871,3.555420637,1.661736188,2.987094402,2.969632932,2.883241507,0.92174605,4.749526259,3.485951034,0,5.403644858,5.041078706,2.577320743,1.755158345,0.177453642,1.509728736,2.566558335,1.750245022,1.819395707,1.031133135,4.241184847,2.830871087,1.76707847,1.646163909,0.738931021,1.057171134,1.144650898,1.652585372,3.769638646,1.465994975,2.378909845,0.463993381,5.564318407,3.195011091,2.003307821,3.258609958,1.778856357,2.922288095,3.512607339,1.506228872,1.910772347,3.289942988,0.904299542,2.155756346,1.776715162,3.281414674,5.320597458,5.178868084,4.566673006,1.093930686,1.069210848,1.169051284,1.029807112,1.139264007,2.196720281,1.698061268,2.393822682,2.475839355,1.559426319,2.904733163,6.123286483,3.19496624,1.40031318,1.977457327,4.031266662,2.568049611,2.082672643,0.391110114,1.051623369,0.468393792,0.450676848,1.556856346,1.67291685,3.678393044,0.525055889,1.944643342,2.783085503,3.220512033,5.791520599,1.004715462,1.262321232,1.748399808,3.47238742,3.828511297,3.147493372,2.937434159,3.021741352,2.472433515,4.824318743,1.747966688,2.648368769,1.94646555,1.674618077,2.29021721,1.682525373,1.726814687,1.500461802,1.817220366,2.474489281
341,2.492240902,2.294431349,5.088570556,0.447695317,2.486610469,2.661922288,2.913586868,1.7551641,3.854781315,3.247795129,3.021512409,2.002750863,2.573048105,3.444873254,0.794570009,1.059805572,1.189098159,2.185851152,1.20429483,2.721707809,5.813918375,0.58151297,3.331841447,2.901081282,3.940648228,0.223842099,0.958024428,2.313323813,1.984874137,2.77850495,2.572700925,5.180869405,2.668169201,2.200762076,1.979701045,3.748682362,2.652924996,2.694124506,2.544916873,4.496895869,0.702665777,2.060591385,5.403644858,0,0.747984251,3.29496355,4.50317691,5.579088676,4.10531959,3.315584984,4.527973302,4.234942179,5.466077707,1.200301165,2.675902845,3.698474194,3.763469584,4.767718391,6.458732599,4.271923328,3.826484841,1.695647743,4.674941734,3.170530808,5.250081858,0.546105075,2.213334945,4.018821406,2.369555911,3.709103611,2.554187593,1.939739584,6.836207082,3.699599825,2.156923164,6.060438258,3.406675141,3.683618896,2.328417536,0.382607267,0.986015129,1.488654827,6.494993815,6.468716327,6.566682067,4.712949852,6.127250263,7.592213664,3.718730209,3.11827309,2.9560311,3.900500129,2.507577137,0.733811704,2.209632358,6.717190857,3.513875501,1.890583764,2.836545637,3.354850183,5.364088376,4.534037829,5.230715448,5.812235585,3.979530102,3.828598142,1.728191858,5.900676121,3.950192339,2.641732077,2.187367565,0.634132972,5.402776955,4.237416501,3.716920806,2.113553911,1.884918166,2.256787694,2.542590452,2.461964798,3.118833413,0.641839886,3.716037411,3.566508105,3.457867698,3.967173193,3.165985509,3.791480226,4.56176873,4.707435974,3.713728511,3.116312697
346,1.948502467,1.836924108,4.754585307,0.396983547,2.033875639,2.212281108,2.469116584,1.448833401,3.398137612,2.881602698,2.493687057,1.632959641,2.30368797,2.988209585,0.047386587,0.31761248,0.813264584,1.794062209,0.483062179,2.329060689,5.504469254,0.210145662,2.748938765,2.522952688,3.514692738,0.724550131,0.214072666,1.907704657,1.682184896,2.443418924,2.042713875,4.880613609,2.197200934,1.546953602,1.493713461,3.428701102,2.132502129,2.166120168,2.307360245,4.120198015,0.467746209,1.568363309,5.041078706,0.747984251,0,2.737245874,3.958601157,5.211921951,3.64842396,2.756821263,3.982688011,3.700294859,4.981957678,1.180043986,2.222961473,3.285755553,3.441683158,4.361275675,6.096841443,3.896477645,3.558777143,1.276106628,4.158647437,2.706146665,4.945517675,0.5471595,1.881612723,3.475389394,1.842409332,3.284942376,2.12134405,1.796067275,6.41490796,3.229304951,1.753747419,5.622578133,3.206783161,3.41225393,1.808379811,0.401892241,0.318921225,0.75701595,6.133882036,6.109915934,6.183470786,4.257556014,5.661577769,7.198226289,3.408990666,2.670715878,2.565713404,3.493481899,2.242044995,1.217615925,1.930819662,6.293875503,3.084589696,1.22525079,2.527472845,3.081870904,5.051563776,4.26357877,4.926096677,5.469730679,3.728808958,3.572008529,1.432767454,5.514560187,3.425029123,2.262793994,1.858557804,0.774870231,4.921101088,3.957663797,3.304571815,1.598236006,1.293688238,1.945779321,2.106803506,2.022469808,2.635358742,0.413050648,3.30441777,2.962018459,3.111750293,3.497983019,2.753897943,3.37556289,4.017727972,4.1848991,3.271181439,2.63293891
347,0.802761919,1.058719552,2.397220914,3.118647558,0.907864593,0.786957944,0.666569729,1.692805961,0.863300766,0.996615476,0.308544133,1.422542767,1.394049909,0.607023552,2.698999809,2.592247065,2.11358902,1.250716251,2.297451869,0.932524797,3.147960846,2.784462668,0.158836743,0.935518852,1.061929295,3.387334511,2.634699713,1.132144951,1.547673925,1.124509101,0.72578596,2.610669845,0.72828729,1.260366872,1.323890506,1.42358164,0.655210144,0.608888309,1.504404261,1.71573153,2.592303704,1.242932764,2.577320743,3.29496355,2.737245874,0,1.221369328,2.724577721,1.067595983,0.021137806,1.245442157,0.966757053,2.278887045,2.379394666,0.768642618,0.95714126,1.423710594,1.839242595,3.577991869,1.536201298,1.709354422,1.62776102,1.433866802,0.514441748,2.654862433,3.284405373,1.354265054,0.739166838,0.926978313,0.909281237,0.903080655,1.900479672,3.775050339,0.687568515,1.25321875,2.972247339,1.799072723,1.61183032,0.969845118,3.09288859,2.789113738,2.114617273,3.61533005,3.597353907,3.617102886,1.624566503,2.970915458,4.589306924,1.454239896,0.600445322,0.876471604,1.116969322,1.419731694,3.935144222,1.480928865,3.653019593,0.776184005,1.563160573,1.216976025,1.455360109,2.725909964,2.193169335,2.637479753,3.027992872,1.881338359,1.761190422,1.726289997,2.966691715,0.705451148,1.011039332,1.375518796,3.511582052,2.221956053,1.928019214,0.970153675,1.182966291,1.443578338,1.37988681,0.903816601,0.953801572,0.429823254,2.654842734,0.973069973,0.398204386,1.157155846,0.902739096,0.768226852,1.001216175,1.280499223,1.455023137,0.825533399,0.430957805
351,2.017674935,2.223493556,1.742206071,4.339187983,2.043081009,1.88132089,1.65803545,2.83401621,0.866975351,1.597565639,1.481670265,2.561658666,2.293666686,1.172776696,3.920360524,3.809436069,3.315700694,2.377348923,3.516641795,1.913464076,2.370102842,4.003118725,1.225496418,1.802298776,0.970763308,4.603187475,3.854348351,2.24849961,2.650331587,1.996389499,1.931912424,2.008867282,1.855183715,2.463490119,2.523759587,1.581462541,1.850267561,1.809645097,2.390518885,1.224786321,3.801272556,2.442756153,1.755158345,4.50317691,3.958601157,1.221369328,0,1.851491165,0.731343059,1.201879453,0.025178774,0.275194172,1.124025663,3.519489557,1.864724288,1.153490914,1.569020659,1.10674222,2.595719207,1.206914557,1.840136485,2.816619597,0.297100066,1.393862627,2.021785848,4.505759936,2.428080916,0.48487759,2.135458305,1.0975539,1.99957137,2.932819169,2.657988749,0.926349209,2.392750532,1.868373347,2.2140382,1.836970383,2.175502591,4.312106381,4.005514465,3.32435003,2.631313986,2.620500134,2.583133761,0.744023985,1.812943245,3.485745815,1.639556762,1.471540434,1.73119036,1.086576152,2.343206823,5.154079584,2.515750936,2.537889611,1.204336284,2.775334836,2.027456705,1.907769321,2.041506202,1.911313829,2.010028365,2.172506285,1.929823511,1.898254369,2.866643643,1.993379509,0.563799019,2.004319665,2.453149856,4.732945796,1.077732153,1.788104135,1.14516605,2.390715744,2.664918131,2.426152997,2.006943783,2.077941744,1.413300339,3.866033671,1.148912369,1.074372385,1.560345562,0.738994368,1.514497421,1.090170446,0.05913318,0.282229992,1.017960111,1.415808364
352,3.350173776,3.37911126,0.540774108,5.543358047,3.183857027,3.007532529,2.753519503,3.827749753,1.883339883,2.338360093,2.841803004,3.597311075,3.015897673,2.265182026,5.183707948,5.150847982,4.439323907,3.424529145,4.849554358,2.884840734,0.546121934,5.192305394,2.812505745,2.693990488,1.722862318,5.732859651,5.167058812,3.306148841,3.595143899,2.801339544,3.244801833,0.63614309,3.03492939,3.929663273,3.724542344,1.838703479,3.149513587,3.130923328,3.060355144,1.091727467,4.923439871,3.654444129,0.177453642,5.579088676,5.211921951,2.724577721,1.851491165,0,1.658073805,2.713138369,1.844542781,1.936137661,1.025394899,4.417939526,2.998667421,1.933494422,1.823080281,0.886590343,0.884923608,1.315817222,1.829229061,3.94167165,1.557313326,2.542041872,0.574632773,5.736495068,3.36950769,2.128786871,3.423171216,1.943058042,3.091978822,3.689815575,1.332838315,2.06542201,3.461946379,0.771905538,2.331386883,1.953924395,3.446770412,5.493806314,5.346785352,4.730519414,0.921963324,0.898316981,0.991775076,1.146602486,1.024777742,2.019516704,1.87531484,2.559448816,2.647525367,1.725416264,3.081342617,6.29801342,3.370833503,1.228827459,2.142504076,4.193032449,2.744028549,2.260116007,0.473511851,1.217799477,0.583822183,0.321138435,1.73112693,1.848932309,3.853239717,0.3524139,2.077958442,2.955785989,3.395072691,5.963921899,1.009887529,1.436907675,1.914748946,3.639495004,3.99377232,3.322634688,3.106977581,3.191330522,2.633668632,4.998109637,1.914454249,2.779561596,2.121451779,1.823181332,2.459473038,1.847589131,1.818885371,1.586775507,1.977655872,2.635766502
353,1.725735201,1.821270481,1.346602956,4.005269699,1.625013078,1.447086625,1.19252793,2.366738756,0.251205085,0.95671193,1.196361369,2.106148721,1.694716303,0.662676414,3.615662221,3.552019776,2.92424676,1.921116092,3.250637091,1.396651703,2.085862157,3.657216379,1.164424292,1.240305161,0.245417507,4.232842232,3.579047922,1.792623539,2.154798075,1.411139675,1.623227425,1.57864251,1.452721315,2.283213122,2.157723226,0.850262725,1.529109708,1.503518652,1.778807999,0.682432438,3.41718522,2.081142003,1.509728736,4.10531959,3.64842396,1.067595983,0.731343059,1.658073805,0,1.056887016,0.749948543,0.551951043,1.366276688,3.027368184,1.434298155,0.469239344,0.837713339,0.771903586,2.519618318,0.561214794,1.111700684,2.415037899,0.692699445,0.943118855,1.61498546,4.188207597,1.922724752,0.607327047,1.814714596,0.429994197,1.551538944,2.371310958,2.769654251,0.422093562,1.948538873,1.974332211,1.488567865,1.105693889,1.844667576,3.96571913,3.74982363,3.106492146,2.557054795,2.537826754,2.572054722,0.610019782,2.022641542,3.566415893,0.908540876,0.987693719,1.175196506,0.357711898,1.752224232,4.796025909,1.976805223,2.648142165,0.602339613,2.560151478,1.411670724,1.196202638,1.675079364,1.291447294,1.59875384,1.960398394,1.212672309,1.170260926,2.396980671,1.912143048,0.494968842,1.483216928,1.949024934,4.417542159,1.301757798,1.108965292,0.455682384,2.050965381,2.384185868,1.900856536,1.563585584,1.645425531,1.015085962,3.487986305,0.458645912,1.176720359,0.863508929,0.165111162,0.953706646,0.38686951,0.761894696,0.746809834,0.39564594,1.017443937
356,0.823353445,1.079827614,2.388942352,3.138507479,0.928656545,0.806922589,0.683468608,1.713872831,0.855538879,1.005453151,0.329127409,1.443560219,1.4114179,0.608678657,2.718492538,2.610872109,2.134421868,1.271583864,2.316335866,0.950396763,3.138686213,2.804573506,0.151187303,0.950651346,1.055695626,3.407635235,2.653672334,1.152843801,1.568404756,1.140585992,0.746736504,2.603699007,0.748771938,1.277423312,1.344842434,1.425788902,0.676329672,0.629968468,1.521727024,1.707968028,2.612930573,1.263896676,2.566558335,3.315584984,2.756821263,0.021137806,1.201879453,2.713138369,1.056887016,0,1.225902756,0.948161246,2.261753148,2.400499735,0.788605584,0.955584043,1.4256679,1.828209851,3.56523791,1.530126659,1.712546403,1.648817075,1.415902647,0.525676246,2.647437986,3.303978776,1.374550806,0.720169989,0.947808177,0.906757706,0.923275629,1.920533697,3.759456278,0.681113419,1.274202757,2.95664446,1.808055745,1.616398511,0.990741655,3.112933793,2.807658997,2.132471207,3.602561675,3.584718708,3.603312478,1.61056269,2.954042053,4.574243947,1.457185425,0.612787217,0.890946772,1.112673155,1.437596465,3.955202335,1.500752008,3.637435509,0.777478377,1.581132386,1.232035307,1.463769261,2.717726074,2.190676087,2.630121054,3.017207427,1.88368672,1.764720587,1.74735581,2.953691818,0.688608258,1.029413616,1.395870474,3.531080208,2.205009505,1.927137338,0.968295808,1.203764391,1.463192944,1.399794936,0.924126118,0.97448123,0.443809456,2.67538901,0.971274771,0.381479217,1.162637836,0.892230542,0.778713708,0.9978772,1.261012173,1.436643073,0.821493202,0.445025167
